"Sample","Reactor","Time","Phase","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20","G21","G22","G23","G24","G25","G26","G27","G28","G29","G30","G31","G32","G33","G34","G35","G36","G37","G38","G39","G40","G41","G42","G43","G44","G45","G46","G47","G48","G49","G50","G51","G52","G53","G54","G55","G56","G57","G58","G59","G60","G61","G62","G63","G64","G65","G66","G67","G68","G69","G70","G71","G72","G73","G74","G75","G76","G77","G78","G79","G80","OD","pH","EC","CODt","CODs","CODb","Ammonium","PHOs","PHOt","Dry_weight","Cell_number"
"20191121L2","L2",43,"Recycle-10%",0.007765237,0.032447421,0.165179618,0.008328803,0.00555586,0.002827803,0.005176825,0.021954127,0.014448229,0.004468627,0.00529652,0.005396267,0.005525936,0.001186979,0.001206928,0.00544614,0.001735583,0.010852381,0.00477784,0.004124503,0.001177005,0.005855099,0.001680723,0.05202759,0.004014782,0.012358547,0.002458743,0.012667761,0.002189428,0.012966999,0.001206928,0.051513897,0.004319008,0.00381529,9.97461e-06,0.005146901,0.004967358,0.002578438,0.003336509,0.000902703,0.024233326,0.019046527,0.039589245,0.047294635,0.003850201,0.005929908,0.007944781,0.000109721,0.001536091,0.002468717,0.000897715,0.00124184,0.001964999,0.001366522,0.01152068,0.004254173,0.001142093,0.003835239,0.001391459,0.0025934,0.008762699,0.004872599,0.00233406,0.034975986,0.009191607,0.003715544,0.002922562,0.001386471,0.006099477,0.003800328,0.001386471,0.001471256,0.005321457,0.00303727,0.008109362,0.002049783,0.007490936,0.003536001,0.090270262,0.006543347,0.468666667,7.936666667,1310.333333,NA,NA,NA,NA,NA,NA,0.3,953008251
"20191122L2","L2",44,"Recycle-10%",0.125587984,0.029729689,0.164909988,0.009791842,0.008694438,0.009058576,0.027894031,0.012415637,0.015019479,0.01598719,0.006444758,0.012051498,0.021863293,0.002688641,0.003097674,0.004668958,0.003202426,0.014001886,0.007427434,0.004873474,0.000578632,0.007756656,0.003017863,0.039880682,0.00580128,0.047622373,0.011522749,0.002738523,0.002992922,0.009746948,0.002992922,0.010869294,0.002823323,0.004529288,4.48938e-05,0.00477371,0.001296933,0.003411931,0.003446848,0.001596225,0.020516479,0.017179371,0.014066732,0.006918637,0.006115537,0.008250488,0.032812399,0.000344186,0.007457363,0.002384361,0.002159892,0.001845635,0.003920727,0.003905763,0.006629322,0.003835928,0.002015234,0.006265183,0.014500706,0.00527253,0.003571553,0.018436398,0.001636131,0.023439565,0.00338699,0.00038908,0.000119717,1.49646e-05,0.006330029,0.005177755,0.001376744,0.001306909,0.001920458,0.001985305,0.002269632,0.003681294,0.003232355,0.001765824,0.009347892,0.005372295,0.46,7.966666667,1294.333333,666,170,496,31.25,63.18711466,71.17076758,NA,1185438120
"20191125L2","L2",47,"Recycle-50%",0.003078504,0.034132979,0.050543354,0.024982287,0.00481983,0.00538863,0.00151181,0.017887258,0.143192863,0.005877598,0.059823772,0.005493409,0.003587431,0.001312231,0.002290168,0.049769985,0.004380757,0.00595244,0.000863179,0.021639341,0.000194589,0.051326701,0.000698526,0.003562483,0.008781471,0.008502061,0.002714273,0.003273094,0.003737115,0.008432208,0.000873158,0.016724711,0.080465218,0.003712167,0.000389179,0.006171977,0.002539641,0.004330862,0.006107114,0.002315115,0.008527008,0.006591093,0.025730708,0.025121993,0.006745766,0.002130505,0.004705072,8.4821e-05,0.000578779,0.026519045,0.00018461,0.001252358,0.001895999,0.002230294,0.002180399,0.001571684,0.000434084,0.007429324,0.000488968,0.0008532,0.003093473,0.000104779,0.004774925,0.001342168,0.004071409,0.001022842,0.000474,0.000409137,0.003303031,0.011321112,0.003347936,0.00321821,0.004106336,0.008801429,0.001940905,0.002559599,0.002320105,0.004021515,0.051062259,0.001766273,0.442333333,7.956666667,1339.666667,666,216,450,36.25,65.68584196,70.04853216,NA,1502860176
"20191126L2","L2",48,"Recycle-50%",0.003250027,0.102078819,0.036963446,0.093022675,0.004627919,0.00579114,0.006525017,0.045145927,0.107420646,0.005841063,0.034502212,0.012146416,0.006250437,0.001981968,0.005586453,0.040587901,0.002615998,0.006724711,0.001922059,0.018272044,0.000194702,0.027772508,0.002800715,0.010289257,0.006864497,0.022845047,0.006754665,0.008457061,0.004548041,0.004213553,0.000788793,0.009974739,0.059219394,0.002216609,0.004413248,0.006629856,0.004573003,0.002665921,0.006445139,0.001303006,0.00786297,0.004932453,0.012870308,0.012740507,0.005296896,0.001947021,0.004627919,3.99389e-05,0.000658992,0.011127974,0.000314519,0.000868671,0.001293022,0.001228121,0.002061845,0.000953541,0.000439328,0.006559963,0.000663984,0.000649007,0.001602548,0.00154264,0.004133675,0.006135613,0.001971983,0.002571066,0.001832197,0.001617525,0.008861442,0.007613352,0.001592563,0.002111769,0.003314928,0.006500055,0.001867143,0.003619462,0.001947021,0.004213553,0.027338173,0.000579114,0.427666667,7.973333333,1592,729,300,429,39,76.42598563,82.34400491,NA,1610225376
"20191127L2","L2",49,"Recycle-50%",0.004120221,0.130978065,0.066083343,0.133065644,0.005593512,0.005578529,0.006472492,0.043499541,0.063716089,0.006582364,0.029400895,0.019966838,0.006222782,0.002577011,0.01101722,0.013774022,0.00318131,0.011876224,0.005248911,0.008180511,0.000349594,0.011132087,0.006202805,0.034020536,0.00406029,0.025020976,0.009154381,0.006832075,0.006792121,0.004754485,0.00097387,0.029805426,0.004464821,0.001997683,0.000159815,0.005198969,0.003545887,0.002986536,0.006752167,0.001727996,0.016845459,0.004200128,0.004664589,0.009833593,0.002601982,0.001553198,0.004120221,0.000109873,0.000564345,0.008669943,0.00116365,0.000699189,0.000824044,0.001038795,0.001947741,0.001233569,0.000744137,0.003685725,0.000449479,0.000824044,0.001777938,0.004559711,0.001892804,0.015736745,0.002147509,0.002112549,0.001338447,0.00116365,0.006617324,0.003565864,0.000794079,0.001308482,0.002901634,0.004020336,0.000529386,0.003021495,0.00226737,0.002342283,0.036722402,0.001028807,0.402,7.966666667,1760.666667,783,360,423,41.5,76.78171505,88.5434611,NA,2313293757
"20191128L2","L2",50,"Recycle-50%",0.004426236,0.216137049,0.043693487,0.104188706,0.00711092,0.006866405,0.006162798,0.035359987,0.063948382,0.009541109,0.035684345,0.022739975,0.007175792,0.003562945,0.014461366,0.022465518,0.003163736,0.012644963,0.00210583,0.014226831,0.000389229,0.010599014,0.01335356,0.014401485,0.003987106,0.01836364,0.008982215,0.009745704,0.006996148,0.003552965,0.001581868,0.016182958,0.001711611,0.001916206,6.98617e-05,0.004426236,0.004221641,0.003867343,0.005753608,0.001477075,0.010693826,0.001801433,0.002115811,0.005648815,0.002864329,0.001507016,0.004296493,7.98419e-05,0.000513982,0.009241701,0.000359289,0.000628755,0.000773469,0.001591848,0.001102816,0.001167688,0.00081838,0.003518034,0.000603804,0.000668676,0.001032955,0.001936166,0.001956127,0.006507116,0.001307411,0.003173716,0.00250005,0.001771492,0.006147827,0.003218627,0.000943133,0.00124753,0.00293918,0.004311463,0.000264476,0.001701631,0.001307411,0.001866305,0.033473722,0.00085331,0.372666667,7.873333333,1876.333333,780,382,398,39.5,84.44039996,87.52834547,NA,2671609323
"20191129L2","L2",51,"Recycle-50%",0.005748187,0.12468031,0.051574146,0.102844181,0.004855797,0.002896528,0.010723633,0.037171274,0.038487424,0.004751103,0.021836129,0.013116634,0.016127826,0.003250492,0.009831244,0.0189745,0.011720717,0.01092305,0.003509734,0.022623825,0.005324426,0.00739836,0.00597253,0.03975372,0.009472294,0.021222923,0.014871501,0.009013635,0.003803874,0.002482738,0.001390932,0.026442655,0.000952215,0.001670115,2.49271e-05,0.017389137,0.006366378,0.002602388,0.004451978,0.00172994,0.027559389,0.004212678,0.005264601,0.010828327,0.005115039,0.001585363,0.013934242,0.001495625,0.001520552,0.006700401,0.004247576,0.001685071,0.002313234,0.001894459,0.003714136,0.000747813,0.000937259,0.006161976,0.002881571,0.001017025,0.002707082,0.007866989,0.002856644,0.011710746,0.00268714,0.002906498,0.001824663,0.001769823,0.00645113,0.005473989,0.002009123,0.002607373,0.005129995,0.005942618,0.000319067,0.003893611,0.003160755,0.004212678,0.038891243,0.000887404,0.426333333,7.636666667,1936,929,476,453,42,99.36848324,106.6718653,NA,2139267399
"20191202L2","L2",54,"Recycle-50%",0.003190278,0.054079962,0.128814355,0.084489955,0.006550306,0.004118904,0.005571754,0.02027,0.055283181,0.006849862,0.017583976,0.013350242,0.007578783,0.003749451,0.008896833,0.006400527,0.007149419,0.010654232,0.056226784,0.005801414,0.000119823,0.01022986,0.005541798,0.066711267,0.001512761,0.012975796,0.009231338,0.004618165,0.007034589,0.003120382,0.000823781,0.089123098,0.00877701,0.001303071,4.99261e-06,0.004718017,0.002186764,0.002306586,0.007503894,0.002501298,0.014298838,0.00279087,0.001298079,0.003170308,0.001073411,0.001542717,0.002591165,0.000249631,0.000309542,0.008861884,0.016860047,0.00057415,0.001043456,0.000788833,0.001018493,0.001168271,0.001462835,0.00181731,0.00045932,0.000983544,0.000738906,0.008197867,0.000773855,0.049481767,0.000594121,0.002246675,0.00235152,0.001952111,0.003330071,0.001412909,0.000564165,0.000584135,0.001807325,0.001762392,0.000718936,0.001827296,0.000973559,0.001372968,0.015706754,0.001757399,0.525,8.033333333,2150,NA,NA,NA,NA,NA,NA,NA,1140313158
"20191203L2","L2",55,"Recycle-50%",0.003386089,0.054911577,0.076296877,0.108030225,0.00832039,0.005418741,0.002641949,0.026029935,0.065529314,0.007626192,0.018223951,0.002442179,0.004694578,0.000739146,0.012670366,0.006262767,0.008165569,0.013404518,0.039858963,0.004669607,0.000119862,0.010682662,0.00272685,0.050336861,0.001862848,0.017669592,0.007955811,0.005303874,0.007196688,0.003915478,0.001433344,0.142335602,0.015332291,0.001363425,2.99654e-05,0.003910483,0.003006527,0.002921626,0.006712247,0.004619664,0.006377634,0.002442179,0.001373414,0.003226274,0.001408373,0.002247404,0.002841718,0.000109873,0.000544371,0.00883979,0.011237021,0.000509412,0.000873991,0.000839031,0.00081406,0.001263541,0.003660772,0.001787935,0.000324625,0.000888973,0.000839031,0.001638108,0.001033806,0.030050292,0.000654244,0.002577024,0.003181326,0.004030345,0.005139064,0.00159316,0.000569342,0.000654244,0.00162812,0.00240722,0.000883979,0.001663079,0.000883979,0.001553206,0.016186305,0.003885512,0.58,8,2173.333333,974,410,564,33,91.90577463,113.374568,NA,2855345916
"20191204L2","L2",56,"Recycle-50%",0.003246251,0.079638018,0.127762434,0.068565806,0.00617287,0.004604682,0.00168805,0.022059521,0.0654544,0.006991924,0.021215496,0.002691891,0.003171337,0.000873991,0.014358416,0.007706099,0.009773711,0.010812512,0.062258092,0.006048015,0.000139838,0.010427956,0.004125235,0.031318827,0.002037647,0.012315775,0.005468684,0.009698798,0.006472524,0.003535916,0.000868996,0.069789393,0.024921216,0.00146331,4.99423e-06,0.002991545,0.003920472,0.002716862,0.004409907,0.003960426,0.01137686,0.002067612,0.001797923,0.004889353,0.001742987,0.001857854,0.002202456,0.000304648,0.000359585,0.0082255,0.016046466,0.000549365,0.000829042,0.001053783,0.001008835,0.001133691,0.001713021,0.002132537,0.000269689,0.001048789,0.000859008,0.003331153,0.001363425,0.034859737,0.000854014,0.004479826,0.005993078,0.007291578,0.005403759,0.00168805,0.001043794,0.001198616,0.003041487,0.003510945,0.000868996,0.001288512,0.001188627,0.001623125,0.021645,0.00237226,0.596666667,7.876666667,2193.333333,NA,NA,NA,NA,NA,NA,NA,3691531356
"20191205L2","L2",57,"Recycle-50%",0.003527161,0.084347101,0.144328815,0.072841363,0.005935222,0.004096702,0.002717812,0.020878193,0.064193324,0.005765359,0.020443543,0.003612092,0.003222406,0.001169059,0.012030316,0.007034337,0.013114443,0.008932809,0.052572679,0.00725416,0.000169863,0.00909268,0.004756171,0.026913335,0.002293154,0.01108108,0.004916043,0.007498963,0.006289937,0.002637877,0.000889284,0.069309206,0.031569586,0.001129091,5.99517e-05,0.00314247,0.003507177,0.002842712,0.004791143,0.003931835,0.012584869,0.001878488,0.001713621,0.004791143,0.001553749,0.001248995,0.001878488,0.00045963,0.000314747,0.007583895,0.011985352,0.000514586,0.000949236,0.000884288,0.000804352,0.000784369,0.001558745,0.001793556,0.000244803,0.001159067,0.000674457,0.00403675,0.001333926,0.030180705,0.000694441,0.004511368,0.006344892,0.008897837,0.004771159,0.001563741,0.000834328,0.001029172,0.00234811,0.003327322,0.00094424,0.001533765,0.00101918,0.001558745,0.024949915,0.002183242,0.598333333,7.85,2203.333333,NA,NA,NA,NA,NA,NA,0.3,2957706003
"20191206L2","L2",58,"Recycle-50%",0.003398984,0.106381704,0.162058157,0.086561786,0.008300308,0.0038981,0.004671731,0.022055961,0.060687583,0.005021113,0.020568594,0.00552522,0.004117712,0.001706979,0.011085379,0.008809407,0.02196612,0.009058966,0.061431267,0.009488206,0.000374337,0.008445052,0.009837587,0.017538956,0.002595406,0.011968815,0.005305609,0.005919522,0.007047526,0.002251016,0.000948321,0.0228246,0.023912675,0.001053136,2.9947e-05,0.002735159,0.003294169,0.002320892,0.005914531,0.003888118,0.013241562,0.00171197,0.001387544,0.003249249,0.001607155,0.001093065,0.002290945,0.001063118,0.000349382,0.007950927,0.011654372,0.000638869,0.000718728,0.000833525,0.000878445,0.00081356,0.000988251,0.001921599,0.000339399,0.001033171,0.000519081,0.004377252,0.001068109,0.024701279,0.000549028,0.003778312,0.005954461,0.010386616,0.004232508,0.001786837,0.000793595,0.000958304,0.002256007,0.002849956,0.000828533,0.001342624,0.00081356,0.001147968,0.023333699,0.001537279,0.581,7.853333333,2230,1232,622,610,31.5,99.96366859,100.8848324,NA,2498603987
"20191209L2","L2",61,"Recycle-50%",0.004993508,0.167786877,0.115854389,0.063277739,0.030205733,0.00523819,0.001842605,0.016144013,0.096070109,0.007080795,0.033796065,0.010141816,0.00512334,0.002496754,0.013687207,0.015719565,0.006985918,0.014561071,0.018086488,0.010875861,0.000254669,0.013807051,0.00741536,0.005243184,0.003545391,0.008498951,0.002821332,0.003345651,0.01168481,0.003994807,0.001617897,0.017542195,0.06844602,0.001208429,4.49416e-05,0.002586637,0.002321981,0.003395586,0.009402776,0.002571657,0.010096874,0.001488066,0.001682812,0.002257066,0.001767702,0.00143813,0.003295716,0.000109857,0.000544292,0.013772096,0.002836313,0.000344552,0.000764007,0.000769,0.000554279,0.001273345,0.000604215,0.00180765,0.000289623,0.000883851,0.000289623,0.001278338,0.001093578,0.01226905,0.000349546,0.002167183,0.003745131,0.011589933,0.002766404,0.002701488,0.000739039,0.000679117,0.00085389,0.00227704,0.000719065,0.000948767,0.000434435,0.000928793,0.015854389,0.000808948,0.534,7.82,2226.666667,NA,NA,NA,NA,NA,NA,NA,2749701717
"20191210L2","L2",62,"Recycle-50%",0.007474424,0.130335575,0.065337547,0.10872116,0.036827889,0.005037871,0.01670636,0.049030622,0.070180694,0.008502968,0.027740747,0.018823365,0.009571456,0.003699765,0.012746963,0.015647858,0.007774,0.028309941,0.010335375,0.012612154,0.000379463,0.0123675,0.005257561,0.002276778,0.006885257,0.031605279,0.018598683,0.006950166,0.011413849,0.005921621,0.002741121,0.010330383,0.041750922,0.001552803,2.49647e-05,0.004154122,0.002776072,0.00358992,0.009092135,0.002646256,0.004813189,0.001218276,0.001403015,0.00158276,0.004224023,0.002401602,0.007344607,0.00011983,0.000893735,0.009391711,0.001772492,0.000624117,0.001198304,0.001168347,0.000813848,0.001952238,0.00037447,0.004159115,0.000788884,0.000758926,0.000324541,0.000584173,0.001757513,0.005776826,0.000309562,0.00209204,0.001767499,0.005736882,0.007124918,0.004778239,0.001233255,0.001113425,0.001393029,0.002890909,0.000474329,0.001917287,0.000569195,0.001537824,0.008073576,0.000534244,0.529333333,7.78,2203.333333,1096,570,526,30,99.18992763,98.32095702,NA,2082404631
"20191211L2","L2",63,"Recycle-50%",0.014806202,0.228625324,0.103314054,0.032741318,0.048151346,0.005010255,0.002225671,0.00933684,0.051569697,0.008348762,0.033499843,0.018953136,0.00356307,0.003188798,0.007764897,0.024736887,0.014232318,0.013743269,0.024252828,0.042003304,0.002654836,0.011921812,0.008343771,0.004765731,0.00237039,0.005204877,0.001686719,0.003493206,0.007665091,0.004601051,0.002335458,0.005803712,0.044857752,0.001596894,0.000249515,0.001427224,0.001836428,0.002959244,0.008014412,0.001731632,0.007390625,0.000978098,0.001457166,0.002315496,0.001801496,0.002011088,0.002624895,0.000374272,0.000748544,0.009286937,0.010100355,0.000409204,0.000693651,0.000728583,0.000553923,0.0027247,0.000409204,0.001606875,0.000379262,0.000469088,0.00033934,0.001307457,0.001132797,0.008912665,0.000304408,0.002699749,0.005309673,0.013264201,0.001821457,0.001851399,0.000593845,0.000898253,0.001517049,0.00271472,0.000359301,0.000698641,0.000608816,0.000928195,0.015424998,0.000419185,0.5,7.796666667,2230,NA,NA,NA,NA,NA,NA,NA,1907923813
"20191212L2","L2",64,"Recycle-80%",0.07149702,0.172710848,0.108755328,0.034258677,0.042024776,0.00501103,0.006353627,0.01498318,0.034014115,0.008749339,0.021501512,0.01929047,0.004556843,0.003398916,0.004337236,0.023123609,0.010715819,0.015751804,0.00870941,0.047400154,0.003543657,0.011669112,0.004491959,0.002924765,0.003608541,0.007416724,0.003164336,0.006528314,0.00543028,0.006962537,0.002211042,0.011130077,0.056074626,0.001961489,8.48481e-05,0.001811757,0.003483764,0.002969684,0.006298725,0.00257539,0.013076593,0.00149732,0.002570399,0.003668434,0.00271514,0.003363978,0.003383943,0.000354366,0.001342597,0.005520119,0.005145789,0.000883419,0.001038142,0.001003204,0.001167909,0.003134389,0.000439214,0.002146158,0.000738678,0.000668803,0.000578964,0.000743669,0.001562204,0.00426237,0.000713722,0.00529053,0.0069276,0.016625241,0.0031843,0.002695176,0.001098035,0.001417463,0.002550435,0.003284121,0.000489124,0.000793579,0.001237784,0.001023169,0.017104383,0.000519071,0.458333333,7.85,2240,922,635,287,38.5,115.3392817,108.626774,NA,3118488022
"20191213L2","L2",65,"Recycle-80%",0.029644476,0.15907108,0.101547037,0.047602666,0.039695479,0.008071713,0.002198657,0.01778868,0.067624902,0.010748989,0.024938054,0.012259631,0.003918695,0.002437966,0.003794054,0.03619059,0.011761069,0.031359528,0.005768358,0.043170453,0.018451767,0.02345234,0.002612463,0.003370277,0.003375262,0.00845062,0.003330392,0.009961262,0.005623775,0.007428569,0.001759923,0.010948414,0.032446392,0.001974304,0.000114669,0.00246788,0.003933651,0.0036395,0.005553977,0.002158772,0.016861355,0.001231447,0.002014189,0.00340019,0.002781974,0.002607477,0.003046212,0.001525599,0.000847555,0.006007668,0.00533461,0.000663087,0.001206519,0.001161649,0.001116778,0.002657334,0.000503547,0.002642377,0.000383892,0.000972195,0.000697986,0.000917353,0.002138829,0.002921571,0.000752828,0.005892999,0.006246977,0.009073822,0.004457141,0.003604601,0.001231447,0.001386001,0.002398082,0.003649471,0.000274209,0.001111792,0.00125139,0.00189952,0.013431251,0.000398849,0.585,7.946666667,2560,1158,635,523,40.5,130.6223127,129.4718262,NA,3503500155
"20191214L2","L2",66,"Recycle-80%",0.017036922,0.162641496,0.068726397,0.054802516,0.033260662,0.013479872,0.001701198,0.013854036,0.134888524,0.012073017,0.038329334,0.011469366,0.004435088,0.0028636,0.005392947,0.028790653,0.012936088,0.043343128,0.006171207,0.027293998,0.008476056,0.02203575,0.002703957,0.002529347,0.004644619,0.006904568,0.002903511,0.010950526,0.005308136,0.006719981,0.001990551,0.006999356,0.024101134,0.001706187,5.48773e-05,0.00229986,0.003741637,0.00373166,0.006520427,0.003267697,0.014063568,0.001317056,0.0014318,0.002923466,0.00273389,0.00229986,0.002454514,0.001242224,0.00095287,0.008421179,0.00485914,0.001067614,0.00199554,0.001102536,0.001681242,0.002524358,0.000673495,0.003033221,0.000334253,0.001192335,0.00069345,0.000673495,0.002848633,0.001895763,0.000703428,0.004235534,0.004864129,0.005777088,0.003547072,0.003936203,0.001466722,0.001726142,0.002539325,0.005123549,0.000359197,0.001047658,0.00130209,0.002808723,0.009134584,0.000404097,0.611,8.023333333,2840,1151,600,551,46,154.1779795,145.4297161,NA,3693520770
